,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
625,500.0,0.8,125.0,0.0010701998559731216,0.7948717948717948,0.017952514021700554,0.08444825118870287,0.002538567921797173
626,500.0,0.8,126.0,0.00019835893613731094,0.7948717948717948,0.015907231559624462,0.07285010241807502,0.002377682058797179
627,500.0,0.8,127.0,0.0005518073021731115,0.7948717948717948,0.01679495054247056,0.07828897758051931,0.002443141094816833
628,500.0,0.8,128.0,0.0004907444306657532,0.8205128205128205,0.01717876881932889,0.09011394582330154,0.003018037638615359
629,500.0,0.8,129.0,0.0008438706073883884,0.7948717948717948,0.01685536553282433,0.08492164099991602,0.0026959282993604186
630,500.0,0.8,130.0,0.0002455920873110278,0.8205128205128205,0.01652334393724465,0.0941727730484364,0.003157929294145761
631,500.0,0.8,131.0,7.828673129699497e-05,0.7948717948717948,0.015304200388903526,0.07694605913473206,0.0025589373655544017
632,500.0,0.8,132.0,0.00026823456311566055,0.7692307692307692,0.01710584338145096,0.07787458024247454,0.002448443765735364
633,500.0,0.8,133.0,0.0002821430733053644,0.8205128205128205,0.016350974102487325,0.08648956280400787,0.0027855691362026758
634,500.0,0.8,134.0,0.0003726177354505909,0.7948717948717948,0.01599414989899525,0.08022095473054369,0.0025544433693599528
635,500.0,0.8,135.0,0.001069032975491797,0.7692307692307692,0.015399731320202417,0.07023902307426494,0.002112281658479707
636,500.0,0.8,136.0,0.002253247155400503,0.8205128205128205,0.017325761634656187,0.0940572037610594,0.003171610558291746
637,500.0,0.8,137.0,0.00021682230056430826,0.7948717948717948,0.01813134410416004,0.08452149483480126,0.0028258367888938244
638,500.0,0.8,138.0,0.0003473980336610047,0.7948717948717948,0.016416034542529517,0.07485318200538521,0.002468095833328156
639,500.0,0.8,139.0,0.00030117299879984957,0.7948717948717948,0.01678848870225137,0.08126553338585472,0.0026574066897238065
640,500.0,0.8,140.0,0.0010129387057100862,0.8205128205128205,0.01586047020765351,0.08378057688376543,0.0026022993300546422
641,500.0,0.8,141.0,0.0004835596674127909,0.7692307692307692,0.01787989445418153,0.07335259939836566,0.0022944603720852145
642,500.0,0.8,142.0,0.0003020941313069617,0.7692307692307692,0.016789449280952048,0.07596730909319747,0.002503878597194177
643,500.0,0.8,143.0,0.0006113933034506063,0.7948717948717948,0.01677124112753753,0.08453783667799807,0.002707554988979408
644,500.0,0.8,144.0,0.00018802560201962846,0.7948717948717948,0.016992525909945485,0.08567621722974703,0.002862102462205903
645,500.0,0.8,145.0,0.00276824424006737,0.8205128205128205,0.01633993098926124,0.08564248459903025,0.0027332644958875697
646,500.0,0.8,146.0,0.0003470121428834282,0.7692307692307692,0.016457671066485383,0.07208731844039346,0.0022431577852080027
647,500.0,0.8,147.0,0.00019349882458673386,0.7948717948717948,0.01930326848902975,0.09070215086527456,0.0031225299810519976
648,500.0,0.8,148.0,0.0006141144495515534,0.8205128205128205,0.016806945278019517,0.08733723883653843,0.002885164309363963
649,500.0,0.8,149.0,0.0005922289109986611,0.7692307692307692,0.016650060875715737,0.07020150254759801,0.002152561937277608
650,500.0,0.8,150.0,0.00015968575501807943,0.7948717948717948,0.017062409508016428,0.08466104280076632,0.002943766408821932
651,500.0,0.8,151.0,0.00020046677799794415,0.7692307692307692,0.016978933869760415,0.07658839958363982,0.002378568437512579
652,500.0,0.8,152.0,0.0003705390239416485,0.7948717948717948,0.01573416348557903,0.07735106474284746,0.002417687423471344
653,500.0,0.8,153.0,0.0017064480930117666,0.7692307692307692,0.017565684424878495,0.07872201897134004,0.002661823251835324
654,500.0,0.8,154.0,0.00044356201315450206,0.7948717948717948,0.015908455749319338,0.07667349329987655,0.0021704533245031554
655,500.0,0.8,155.0,0.0003349885917942182,0.7948717948717948,0.01783889721231547,0.08469874428637013,0.0025988762512116474
656,500.0,0.8,156.0,0.0001926209200083494,0.7948717948717948,0.01671818291630779,0.07977118507466173,0.002485072512360524
657,500.0,0.8,157.0,0.002788738815302475,0.7692307692307692,0.016074295934166954,0.0674077490254242,0.0021463316875779356
658,500.0,0.8,158.0,0.00011522832693696279,0.8205128205128205,0.01589645542372815,0.08543527855238099,0.002848720249533167
659,500.0,0.8,159.0,0.0006446190278518359,0.7948717948717948,0.017557171570689294,0.08947722288189441,0.0031159647234194365
660,500.0,0.8,160.0,0.00015343916192240943,0.7948717948717948,0.01553245965330385,0.07618651248826046,0.0023436920779436876
661,500.0,0.8,161.0,9.027780616162493e-05,0.7948717948717948,0.01762118908139172,0.09019180964471443,0.002814339708743214
662,500.0,0.8,162.0,0.00015371172891701397,0.7948717948717948,0.016712758662808497,0.08009768951456896,0.002496367446523172
663,500.0,0.8,163.0,0.0016324681984177076,0.7692307692307692,0.017682274406263528,0.07604206948817335,0.0023050010458950006
664,500.0,0.8,164.0,0.0016101228354965015,0.8205128205128205,0.015464033612629227,0.09056489573123276,0.0030128488086324334
665,500.0,0.8,165.0,0.00010063838301160893,0.7948717948717948,0.01571525495484828,0.07491098767025085,0.0023240162961560102
666,500.0,0.8,166.0,0.00010955097684520064,0.7948717948717948,0.01836922269979805,0.08463955219241265,0.0028601269882979046
